Site ID,Region ID,RAT Type,RAT SubType,Latitude,Longitude,Bands,Channels,First Seen,Last Seen,Visible,Tower Type,Operator
700372,5,LTE,LTE-A,26.17730055,50.6092002,3,"1350, 1350",3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700292,2,LTE,LTE-A,26.20200071,50.59190061,"1, 41","101, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700270,2,LTE,LTE-A,26.21340061,50.61690039,3,"1350, 1350, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700314,2,LTE,LTE-A,26.21470066,50.58820057,3,"1350, 1350",4/19/2020,3/7/2021,FALSE,MACRO,Batelco
700242,2,LTE,LTE-A,26.21080047,50.59690096,"3, 1","1350, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700352,2,LTE,LTE-A,26.22770039,50.57200093,41,"41364, 41514, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700015,2,LTE,LTE-A,26.19850096,50.59290033,"3, 1","1350, 101, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700227,2,LTE,LTE,26.23320051,50.58320091,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700319,2,LTE,LTE-A,26.20580045,50.61240065,3,"1350, 1350, 1350",3/3/2021,4/20/2021,TRUE,MACRO,Batelco
700076,2,LTE,LTE-A,26.20600015,50.60000073,"3, 41, 1","1350, 41514, 1350, 101, 41364, 41514, 1350, 101, 41364, 41514",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700841,1,LTE,LTE,26.26060035,50.60260034,20,6300,1/20/2024,1/20/2024,FALSE,MACRO,Batelco
700009,2,LTE,LTE,26.22880052,50.58020078,3,"1350, 1350, 1350",12/30/2020,12/30/2020,TRUE,MACRO,Batelco
700011,2,LTE,LTE-A,26.20620081,50.59910088,"3, 20","1350, 6300, 1350, 6300, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700002,2,LTE,LTE-A,26.23820012,50.57680041,"3, 1","1350, 101, 101, 1350, 101",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700047,1,LTE,LTE-A,26.25400066,50.6083004,"3, 1, 41, 20","1350, 101, 41364, 41514, 6300, 1350, 101, 41364, 41514, 1350, 101, 41364, 41514, 6300",12/30/2020,8/21/2021,TRUE,MACRO,Batelco
700326,2,LTE,LTE-A,26.24340067,50.58600026,"20, 3, 1","6300, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700401,2,LTE,LTE-A,26.22380062,50.60660063,"3, 1","1350, 1350, 101",3/4/2021,4/20/2021,TRUE,MACRO,Batelco
700113,2,LTE,LTE-A,26.2359009,50.58360015,"3, 1","1350, 101, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700636,2,LTE,LTE-A,26.25220017,50.58270063,3,"1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700525,2,LTE,LTE-A,26.19960072,50.56240062,"3, 1, 20","1350, 1350, 101, 6300, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700746,2,LTE,LTE,26.21270096,50.61390031,3,"1350, 1350, 1350",8/11/2019,4/20/2021,TRUE,MACRO,Batelco
700268,1,LTE,LTE,26.26210059,50.61150066,3,1350,3/3/2021,8/21/2021,FALSE,MACRO,Batelco
700119,1,LTE,LTE-A,26.26300024,50.61420094,3,1350,3/4/2021,3/4/2021,FALSE,MACRO,Batelco
700196,2,LTE,LTE-A,26.23280076,50.56470069,"3, 1, 20","1350, 101, 1350, 1350, 101, 6300",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
107176,4420,LTE,LTE,26.25500014,50.60850049,3,1600,8/21/2021,8/21/2021,FALSE,MACRO,Batelco
700496,1,LTE,LTE-A,26.22400018,50.63280097,"3, 1, 41, 20","1350, 101, 41364, 41514, 6300, 41364, 1350, 101, 41364",12/30/2020,3/3/2021,TRUE,MACRO,Batelco
700167,1,LTE,LTE-A,26.26070017,50.60720024,"3, 41, 20","1350, 41364, 41514, 6300, 1350",3/3/2021,8/21/2021,TRUE,MACRO,Batelco
700516,2,LTE,LTE,26.23500015,50.55760037,"3, 20","1350, 6300, 1350",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700346,1,LTE,LTE-A,26.21230043,50.59400025,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700230,2,LTE,LTE-A,26.23960026,50.5902007,"3, 1","1350, 101, 1350, 101",12/30/2020,4/21/2021,TRUE,MACRO,Batelco
700772,2,LTE,LTE-A,26.23970059,50.59030059,"3, 1","1350, 101, 1350",12/30/2020,4/21/2021,TRUE,MACRO,Batelco
700277,5,LTE,LTE-A,26.17920092,50.55710075,1,"101, 101",2/20/2021,2/20/2021,FALSE,MACRO,Batelco
700182,1,LTE,LTE-A,26.25490026,50.60850043,"3, 20","1350, 6300, 1350, 1350, 6300",3/3/2021,8/21/2021,TRUE,MACRO,Batelco
700156,2,LTE,LTE-A,26.20780041,50.58790078,3,"1350, 1350, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700258,5,LTE,LTE-A,26.19360058,50.56110064,"3, 1","1350, 101, 1350, 101, 1350, 101",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
700095,2,LTE,LTE-A,26.19860038,50.5577002,"3, 1","1350, 101, 1350, 101, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700122,2,LTE,LTE-A,26.21140016,50.61120032,3,"1350, 1350, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700093,2,LTE,LTE-A,26.2098008,50.58880096,3,"1350, 1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
107175,4420,LTE,LTE,26.25500033,50.60840038,"3, 20, 41","1600, 6200, 40490",8/21/2021,8/21/2021,FALSE,MACRO,Batelco
700169,2,LTE,LTE-A,26.21550067,50.61370036,3,"1350, 1350",3/4/2021,4/20/2021,TRUE,MACRO,Batelco
700241,1,LTE,LTE-A,26.24620056,50.61500038,"3, 1, 41, 20","1350, 101, 41364, 41514, 6300, 1350, 1350, 101, 41364, 41514, 1350",12/30/2020,9/4/2022,TRUE,MACRO,Batelco
700300,2,LTE,LTE-A,26.23020035,50.56860013,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700577,5,LTE,LTE-A,26.17540036,50.59630046,41,41364,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700645,2,LTE,LTE-A,26.20900058,50.59030091,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700006,2,LTE,LTE-A,26.24310027,50.5931004,"3, 1","1350, 101, 1350",5/2/2018,4/21/2021,TRUE,MACRO,Batelco
700349,2,LTE,LTE-A,26.22980093,50.59860089,"3, 1","1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700307,2,LTE,LTE,26.23690035,50.57560024,1,101,3/4/2021,4/19/2021,FALSE,MACRO,Batelco
700045,1,LTE,LTE-A,26.25960041,50.62830034,"3, 1","1350, 1350, 101, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700637,2,LTE,LTE-A,26.24420043,50.57580052,"3, 1","1350, 1350, 1350, 101",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700263,2,LTE,LTE-A,26.22580061,50.59850089,"3, 1, 20","1350, 101, 1350, 101, 6300",4/19/2020,4/21/2021,TRUE,MACRO,Batelco
700071,2,LTE,LTE-A,26.2065002,50.58550079,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700051,2,LTE,LTE-A,26.21930089,50.57490014,"20, 41","6300, 41514",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700526,2,LTE,LTE-A,26.21440097,50.59700074,"3, 1","1350, 1350, 101",4/19/2020,4/21/2021,TRUE,MACRO,Batelco
700017,2,LTE,LTE-A,26.22930043,50.56280036,3,1350,3/3/2021,3/4/2021,FALSE,MACRO,Batelco
700008,2,LTE,LTE,26.23770083,50.58710088,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700226,2,LTE,LTE-A,26.20380016,50.57850056,1,"101, 101",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
700426,5,LTE,LTE-A,26.18420036,50.5847009,3,"1350, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700266,2,LTE,LTE-A,26.20570032,50.56520071,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700191,2,LTE,LTE,26.23250034,50.58220089,3,1350,12/30/2020,12/30/2020,FALSE,MACRO,Batelco
700399,2,LTE,LTE-A,26.21250096,50.58440096,"3, 20","1350, 1350, 1350, 6300",4/19/2020,3/7/2021,TRUE,MACRO,Batelco
700022,5,LTE,LTE-A,26.18270054,50.59140012,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700115,2,LTE,LTE-A,26.21140048,50.56610032,3,"1350, 1350",4/21/2021,4/21/2021,TRUE,MACRO,Batelco
800720,1,LTE,LTE-A,26.25560051,50.60600081,3,1350,3/4/2021,3/4/2021,FALSE,MACRO,Batelco
700176,5,LTE,LTE-A,26.19360038,50.55800087,3,1350,4/21/2021,4/21/2021,FALSE,MACRO,Batelco
700330,2,LTE,LTE-A,26.21950066,50.61240052,3,"1350, 1350, 1350",12/30/2020,4/20/2021,TRUE,MACRO,Batelco
700050,2,LTE,LTE-A,26.20910024,50.60830078,3,1350,8/7/2019,4/20/2021,FALSE,MACRO,Batelco
700163,2,LTE,LTE-A,26.2247007,50.57230081,41,41514,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700325,1,LTE,LTE,26.26100079,50.63230092,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700639,2,LTE,LTE-A,26.24260067,50.58300021,"3, 1","1350, 101, 1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700098,1,LTE,LTE,26.25410066,50.61820092,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700096,2,LTE,LTE-A,26.21630095,50.59720035,3,1350,4/19/2020,3/7/2021,FALSE,MACRO,Batelco
700445,1,LTE,LTE-A,26.25400059,50.62100069,3,"1350, 1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700661,5,LTE,LTE-A,26.17650044,50.60830042,3,"1350, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700735,2,LTE,LTE-A,26.21140049,50.61060027,3,1350,12/30/2020,3/4/2021,FALSE,MACRO,Batelco
700344,1,LTE,LTE,26.26170043,50.64170063,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700269,2,LTE,LTE-A,26.21690041,50.61240075,3,1350,3/4/2021,4/20/2021,FALSE,MACRO,Batelco
700205,2,LTE,LTE-A,26.20460089,50.56740067,41,41364,3/7/2021,4/21/2021,FALSE,MACRO,Batelco
700083,2,LTE,LTE-A,26.21880073,50.57910048,20,6300,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700118,1,LTE,LTE-A,26.24870045,50.61620028,"3, 41","1350, 41514, 1350, 41514, 1350",3/3/2021,11/15/2025,TRUE,MACRO,Batelco
700180,1,LTE,LTE-A,26.24760083,50.61450069,"3, 1, 20","1350, 100, 6300, 1350",12/30/2020,11/15/2025,TRUE,MACRO,Batelco
700204,1,LTE,LTE-A,26.24820048,50.61080098,"3, 1, 41, 20","1350, 1350, 100, 41364, 41514, 6300, 1350, 101, 41364, 6300",12/30/2020,11/15/2025,TRUE,MACRO,Batelco
700214,1,LTE,LTE-A,26.25260063,50.61830066,"3, 1","1350, 100, 1350, 1350",3/3/2021,11/15/2025,TRUE,MACRO,Batelco
700977,1,LTE,LTE,26.25370051,50.61800068,1,100,11/15/2025,11/15/2025,FALSE,MACRO,Batelco
700106,1,LTE,LTE,26.2529004,50.61510013,1,100,11/15/2025,11/15/2025,FALSE,MACRO,Batelco
700453,2,LTE,LTE-A,26.22750037,50.52780088,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700500,5,LTE,LTE-A,26.21150016,50.51890057,"3, 1","1350, 101",3/3/2021,9/5/2022,TRUE,MACRO,Batelco
700614,2,LTE,LTE-A,26.23850061,50.5373008,3,"1350, 1350",3/4/2021,3/7/2021,TRUE,MACRO,Batelco
700313,2,LTE,LTE-A,26.23150043,50.54620041,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700170,5,LTE,LTE-A,26.20940026,50.50600048,"3, 1, 41, 20","1350, 101, 41364, 41514, 1350, 101, 41364, 41514, 6300, 1350, 101, 41364, 41514, 6300",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700053,4,LTE,LTE-A,26.19320065,50.50600021,"3, 1, 20","1350, 101, 6300, 1350, 1350, 101, 6300",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700197,4,LTE,LTE-A,26.2198005,50.49570058,"3, 1","1350, 101, 1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700016,2,LTE,LTE-A,26.2315004,50.55380034,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700246,2,LTE,LTE-A,26.23380031,50.53380038,"3, 1","1350, 101, 1350, 101",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700070,2,LTE,LTE-A,26.24050016,50.53830083,"3, 1","1350, 101, 1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700186,2,LTE,LTE-A,26.23560028,50.54260082,"3, 1","1350, 101, 1350, 101, 1350",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700485,5,LTE,LTE-A,26.21460075,50.50380097,"3, 1","1350, 1350, 101, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700035,4,LTE,LTE-A,26.21720059,50.4798004,"3, 1","1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700385,4,LTE,LTE-A,26.20770045,50.5035003,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700776,4,LTE,LTE-A,26.20860049,50.50320026,"3, 20","1350, 6300",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700220,4,LTE,LTE-A,26.21670024,50.48020026,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700396,4,LTE,LTE-A,26.19280028,50.5178009,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700697,2,LTE,LTE,26.2354005,50.55060083,"3, 20","1350, 6300",3/4/2021,9/6/2022,TRUE,MACRO,Batelco
700038,4,LTE,LTE-A,26.16600084,50.50330034,"3, 1","1350, 101, 1350, 101, 1350",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700019,5,LTE,LTE-A,26.21770028,50.51910051,"3, 1, 20","1350, 76, 6300, 1350, 76, 6300, 1350, 101, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700152,4,LTE,LTE-A,26.22050094,50.50730059,1,101,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700516,2,LTE,LTE,26.23500035,50.55760094,"3, 20","1350, 6300, 1350",3/3/2021,1/20/2024,TRUE,MACRO,Batelco
700298,4,LTE,LTE-A,26.21240029,50.50190082,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700086,4,LTE,LTE-A,26.20800057,50.50330097,"3, 1, 20","1350, 101, 6300",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700851,5,LTE,LTE-A,26.19530039,50.53030076,3,"1350, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700277,5,LTE,LTE-A,26.17920022,50.55710015,1,"101, 101",2/20/2021,2/20/2021,FALSE,MACRO,Batelco
700105,2,LTE,LTE-A,26.23390073,50.5392006,"3, 1, 20","1350, 101, 6300, 1350, 101, 1350, 101, 1350, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700491,4,LTE,LTE,26.18330018,50.50010091,20,6300,3/4/2021,9/5/2022,FALSE,MACRO,Batelco
700744,4,LTE,LTE-A,26.18360041,50.5038005,"3, 20, 1","1350, 6300, 1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
800001,2,LTE,LTE-A,26.24140034,50.5387007,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700701,2,LTE,LTE,26.23630078,50.54960035,3,1350,9/5/2022,9/5/2022,FALSE,MACRO,Batelco
700095,2,LTE,LTE-A,26.19860052,50.55770098,"3, 1","1350, 101, 1350, 101, 1350",3/3/2021,4/21/2021,TRUE,MACRO,Batelco
700781,2,LTE,LTE-A,26.22580095,50.5253005,"3, 1","1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700784,4,LTE,LTE-A,26.21850044,50.48720031,"3, 1","1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700510,2,LTE,LTE-A,26.23010048,50.53440073,3,1350,3/7/2021,3/7/2021,FALSE,MACRO,Batelco
700267,5,LTE,LTE-A,26.21700072,50.50980075,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700388,5,LTE,LTE-A,26.21420067,50.51320066,1,101,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700224,2,LTE,LTE-A,26.23860091,50.53230079,"3, 1","1350, 101, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700451,2,LTE,LTE,26.23570029,50.54980033,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700253,5,LTE,LTE-A,26.21520069,50.51480082,"3, 1","1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700225,4,LTE,LTE-A,26.19520085,50.51500058,3,"1350, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700072,4,LTE,LTE-A,26.22050051,50.50060032,"3, 1","1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700089,2,LTE,LTE,26.23640076,50.54960086,3,1350,3/4/2021,9/6/2022,FALSE,MACRO,Batelco
700397,2,LTE,LTE-A,26.23810072,50.5347002,"3, 1","1350, 1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700296,5,LTE,LTE-A,26.20750073,50.51300043,"3, 20","1350, 6300",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700493,5,LTE,LTE-A,26.19640096,50.54440014,3,"1350, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700200,4,LTE,LTE-A,26.17450091,50.48330096,1,101,3/4/2021,3/7/2021,FALSE,MACRO,Batelco
700176,5,LTE,LTE-A,26.19360043,50.55800021,3,1350,4/21/2021,4/21/2021,FALSE,MACRO,Batelco
700570,4,LTE,LTE,26.17390026,50.48050068,3,"1350, 1350, 1350",9/4/2022,9/7/2022,TRUE,MACRO,Batelco
700621,4,LTE,LTE-A,26.17360088,50.4787004,"3, 1","1350, 101, 1350",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700131,5,LTE,LTE-A,26.19570079,50.53530075,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700094,2,LTE,LTE,26.23570094,50.54980033,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700544,4,LTE,LTE,26.16590012,50.48380052,3,1350,9/7/2022,9/7/2022,FALSE,MACRO,Batelco
800702,2,LTE,LTE,26.23570053,50.55340061,3,1350,9/4/2022,9/6/2022,FALSE,MACRO,Batelco
700958,4,LTE,LTE-A,26.18350062,50.50450058,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700619,4,LTE,LTE-A,26.18080079,50.49580088,1,101,3/7/2021,3/7/2021,FALSE,MACRO,Batelco
800704,2,LTE,LTE,26.23380024,50.55240085,3,1350,9/6/2022,9/6/2022,FALSE,MACRO,Batelco
700785,4,LTE,LTE-A,26.21790036,50.4842003,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700035,4,LTE,LTE-A,26.2172005,50.47980039,"3, 1","1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700497,4,LTE,LTE,26.15520053,50.47900025,"3, 1, 20","1350, 76, 6300, 1350, 76, 6300, 1350",3/4/2021,9/7/2022,TRUE,MACRO,Batelco
700220,4,LTE,LTE-A,26.21670054,50.48020025,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700624,4,LTE,LTE,26.16370095,50.47160062,3,"1350, 1350, 1350",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700386,4,LTE,LTE-A,26.16440038,50.46490042,"3, 1","1350, 101",3/4/2021,3/4/2021,TRUE,MACRO,Batelco
700620,4,LTE,LTE-A,26.15790016,50.46770021,"3, 1","1350, 1350, 1350, 101",3/4/2021,9/5/2022,TRUE,MACRO,Batelco
700312,4,LTE,LTE,26.15520064,50.4790002,"3, 20","1350, 6300",9/4/2022,9/7/2022,TRUE,MACRO,Batelco
700033,4,LTE,LTE,26.17380048,50.46540057,3,"1350, 1350",3/4/2021,9/6/2022,TRUE,MACRO,Batelco
700570,4,LTE,LTE,26.17390054,50.48050016,3,"1350, 1350, 1350",9/4/2022,9/7/2022,TRUE,MACRO,Batelco
700621,4,LTE,LTE-A,26.17360039,50.47870014,"3, 1","1350, 101, 1350",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700453,2,LTE,LTE-A,26.22750045,50.52780041,"3, 1, 20","1350, 101, 6300, 1350, 101, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700500,5,LTE,LTE-A,26.21150021,50.51890022,"3, 1","1350, 101",3/3/2021,9/5/2022,TRUE,MACRO,Batelco
700170,5,LTE,LTE-A,26.20940021,50.50600072,"3, 1, 41, 20","1350, 101, 41364, 41514, 1350, 101, 41364, 41514, 6300, 1350, 101, 41364, 41514, 6300",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700053,4,LTE,LTE-A,26.19320052,50.50600099,"3, 1, 20","1350, 101, 6300, 1350, 1350, 101, 6300",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700197,4,LTE,LTE-A,26.21980036,50.49570035,"3, 1","1350, 101, 1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700246,2,LTE,LTE-A,26.23380054,50.53380094,"3, 1","1350, 101, 1350, 101",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700485,5,LTE,LTE-A,26.21460033,50.50380045,"3, 1","1350, 1350, 101, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700035,4,LTE,LTE-A,26.21720047,50.47980043,"3, 1","1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700385,4,LTE,LTE-A,26.20770082,50.50350071,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700776,4,LTE,LTE-A,26.20860075,50.5032009,"3, 20","1350, 6300",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700220,4,LTE,LTE-A,26.21670029,50.48020018,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700396,4,LTE,LTE-A,26.19280015,50.51780091,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700019,5,LTE,LTE-A,26.21770098,50.51910098,"3, 1, 20","1350, 76, 6300, 1350, 76, 6300, 1350, 101, 6300",3/3/2021,9/6/2022,TRUE,MACRO,Batelco
700152,4,LTE,LTE-A,26.22050051,50.50730087,1,101,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700298,4,LTE,LTE-A,26.21240025,50.50190053,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700086,4,LTE,LTE-A,26.20800026,50.50330099,"3, 1, 20","1350, 101, 6300",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700851,5,LTE,LTE-A,26.19530057,50.53030018,3,"1350, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700491,4,LTE,LTE,26.1833005,50.50010089,20,6300,3/4/2021,9/5/2022,FALSE,MACRO,Batelco
700744,4,LTE,LTE-A,26.18360031,50.5038004,"3, 20, 1","1350, 6300, 1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700781,2,LTE,LTE-A,26.22580061,50.5253006,"3, 1","1350, 101",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700784,4,LTE,LTE-A,26.21850094,50.48720049,"3, 1","1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700510,2,LTE,LTE-A,26.23010058,50.53440015,3,1350,3/7/2021,3/7/2021,FALSE,MACRO,Batelco
700267,5,LTE,LTE-A,26.21700043,50.50980054,"3, 1","1350, 101, 1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700388,5,LTE,LTE-A,26.2142005,50.51320037,1,101,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700224,2,LTE,LTE-A,26.2386006,50.53230028,"3, 1","1350, 101, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700253,5,LTE,LTE-A,26.21520071,50.51480034,"3, 1","1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700225,4,LTE,LTE-A,26.19520023,50.51500084,3,"1350, 1350",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700072,4,LTE,LTE-A,26.2205007,50.5006004,"3, 1","1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700397,2,LTE,LTE-A,26.23810091,50.53470051,"3, 1","1350, 1350, 101, 1350, 101",3/3/2021,3/7/2021,TRUE,MACRO,Batelco
700296,5,LTE,LTE-A,26.20750071,50.51300071,"3, 20","1350, 6300",3/3/2021,9/4/2022,TRUE,MACRO,Batelco
700200,4,LTE,LTE-A,26.17450044,50.48330027,1,101,3/4/2021,3/7/2021,FALSE,MACRO,Batelco
700033,4,LTE,LTE,26.17380018,50.46540024,3,"1350, 1350",3/4/2021,9/6/2022,TRUE,MACRO,Batelco
700570,4,LTE,LTE,26.17390088,50.48050056,3,"1350, 1350, 1350",9/4/2022,9/7/2022,TRUE,MACRO,Batelco
700621,4,LTE,LTE-A,26.17360065,50.47870035,"3, 1","1350, 101, 1350",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700131,5,LTE,LTE-A,26.19570093,50.53530081,3,1350,3/3/2021,3/7/2021,FALSE,MACRO,Batelco
700958,4,LTE,LTE-A,26.18350087,50.50450087,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700619,4,LTE,LTE-A,26.18080021,50.49580083,1,101,3/7/2021,3/7/2021,FALSE,MACRO,Batelco
700785,4,LTE,LTE-A,26.21790083,50.48420039,3,1350,3/3/2021,3/3/2021,FALSE,MACRO,Batelco
700500,5,LTE,LTE-A,26.21150062,50.51890035,"3, 1","1350, 101",3/3/2021,9/5/2022,TRUE,MACRO,Batelco
700170,5,LTE,LTE-A,26.20940087,50.50600025,"3, 1, 41, 20","1350, 101, 41364, 41514, 1350, 101, 41364, 41514, 6300, 1350, 101, 41364, 41514, 6300",3/3/2021,4/19/2021,TRUE,MACRO,Batelco
700053,4,LTE,LTE-A,26.19320063,50.50600018,"3, 1, 20","1350, 101, 6300, 1350, 1350, 101, 6300",3/3/2021,9/7/2022,TRUE,MACRO,Batelco
700197,4,LTE,LTE-A,26.21980042,50.49570026,"3, 1","1350, 101, 1350, 101",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
700485,5,LTE,LTE-A,26.21460072,50.50380082,"3, 1","1350, 1350, 101, 1350",3/3/2021,3/3/2021,TRUE,MACRO,Batelco
